frame_id,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,mfcc15_var,mfcc16_var,mfcc17_var,mfcc18_var,mfcc19_var,mfcc20_var,genre
yCqiJXFd.29,0.44807577,0.07402484,0.17578635,0.0004523902,5785.385373894122,667652.8958382652,5174.439966266257,73205.80104431315,11996.152052238804,1063493.379557022,0.1511672941098081,0.0023149749611083,8.878924e-06,0.005575185,119.6808510638298,-31.217976,96.00737,-32.817963,25.286005,-39.232883,26.381046,-28.320858,21.483631,-19.693619,19.65844,-13.719529,18.305754,-13.653058,11.910862,-12.469879,10.559281,-12.753097,10.556276,-9.039531,5.795647,160.15227,138.48444,115.90605,82.22758,137.0042,66.861855,68.74354,88.053246,36.896687,52.416656,38.026978,34.39461,50.09747,49.259754,38.316723,31.816109,29.906008,39.684017,26.999754,40.12892,hardstyle
xiiHiQeP.39,0.49606863,0.09614345,0.1767597,0.005577749,3838.271347292429,3824304.389847936,3795.051525201963,739006.6267539705,8105.327158848614,10303912.014627203,0.0754181103411513,0.0045772108970392,-8.477807e-05,0.0069139716,87.890625,-161.38013,113.066765,-20.151712,59.673023,-24.954489,31.561708,-2.4519396,16.26233,-1.2313441,3.8831947,8.09691,-1.8688033,12.430392,-2.7173202,7.8738136,-2.749237,2.5992067,5.0161414,5.279258,1.2214602,4051.8743,1423.9703,594.35925,617.5637,351.34854,316.50372,247.63023,231.63261,202.55713,132.52925,140.13722,149.77525,99.77652,102.45025,105.20622,108.06883,104.880554,76.45324,96.73563,78.69287,reggae
uxTzyWfd.37,0.35762444,0.08454721,0.084005736,0.0014935231,2614.1911349785505,1311601.4881583415,2601.534604349128,693376.300160937,4759.961353944563,3727179.8163536303,0.0691058518789978,0.0018570961278167,3.2380342e-06,0.001725106,125.0,-215.58968,170.8705,-65.613945,12.422204,-10.634535,1.7114757,-21.839273,-10.61798,-26.0027,-1.0577984,-7.784803,-12.771054,-3.5546167,-1.6581244,-15.946785,-13.958071,-10.925434,-5.655006,-6.7031913,-0.3167001,4999.1035,1864.3502,316.76514,437.1599,1272.1128,427.42618,132.21434,129.7476,104.04699,75.79261,69.40229,65.62417,66.45231,45.585117,49.52149,41.922916,55.005554,57.47397,73.92763,71.7358,rock
KZ13H3a6.30,0.51961637,0.064012386,0.25617966,0.0046701473,2981.764120954596,521975.8462356422,3579.07513673052,299289.6608695087,6198.793976545842,2771631.674505296,0.0588873434168443,0.0005174742778137,-2.2815848e-05,0.009306627,110.29411764705884,-60.412838,146.61009,-36.74832,43.51556,-2.736168,25.29551,-6.087493,10.380077,-10.99204,9.937931,-0.65192574,0.5149001,2.2033021,8.613096,-2.0332336,6.8279696,-1.1728979,5.016818,2.7192066,4.042567,897.5877,434.38086,114.465965,55.334354,132.99158,99.35528,73.60954,64.235596,92.36699,56.869694,49.603943,48.455837,36.258705,44.592247,38.622856,35.162693,39.996586,35.563755,30.75653,27.563204,pop
EFj9vsNH.8,0.39853498,0.09147863,0.20240344,0.008370842,3020.3420767186803,2112718.638839796,3179.180280943712,468169.85344507167,5709.255063965885,6244651.192471691,0.0678273670708955,0.0038906792022556,9.2336295e-06,0.008340946,117.1875,-119.811966,145.87723,-47.278645,36.053974,-14.741349,18.762886,-12.621996,6.2026715,-0.44061738,0.54440135,-6.6473517,6.9596224,-6.9777656,-3.0831213,-9.546196,-5.7145767,-6.8241916,-2.7585433,-2.7956579,-7.808805,3496.375,1476.6122,430.49753,503.7023,309.7827,120.53909,175.30453,96.77219,82.68315,79.15135,150.80647,71.45177,65.438805,60.6901,72.1339,53.348732,64.95483,40.116436,44.71875,42.32293,rock
x36IBJzp.49,0.35238248,0.08568736,0.15185326,0.0008034762,2221.459946717982,721848.1561578384,2637.0040051793408,223198.88638594083,4766.657782515991,2296662.848022455,0.0480993470149253,0.0011127280903678,-8.702109e-06,0.0010012573,122.28260869565216,-167.90712,177.10396,-51.581448,49.59447,-21.164417,1.783221,0.91264087,-17.969694,-5.4420776,-0.9234025,-4.9353166,6.526525,-2.702935,0.46307802,-10.764375,1.6973547,-9.044805,-7.59177,-7.2545333,-12.382696,931.649,566.25165,189.9422,186.86108,378.23697,209.98032,138.55362,297.32877,94.28025,88.27872,55.153645,56.407,110.357124,64.95002,55.758213,72.29318,52.7365,117.712234,106.79009,45.225304,metal
DyqdkJTO.39,0.5563073,0.08497954,0.32765123,0.030531393,2255.50460973642,424069.76509558375,3057.430303266521,287050.1989295575,4827.525319829424,2778364.7206742046,0.0333030716950959,0.0004844443628682,0.00019741638,0.039538916,93.75,-106.75653,155.77655,-31.414944,34.83043,-13.132064,11.890945,-0.03038028,13.894485,1.5996894,1.3427802,12.031525,7.113905,2.8176377,2.00077,9.864562,7.0564637,2.9023848,5.259441,6.162248,1.8950409,1953.7604,480.6571,453.82034,146.23184,167.0325,225.63203,99.47678,77.6291,84.89002,68.89884,71.7657,78.10318,85.400826,65.231316,70.855576,63.18665,47.446445,37.13358,34.64832,40.48588,reggaeton
KFOiZ4me.10,0.4770815,0.080708206,0.25219393,0.0039780154,3135.9788517373413,174058.68414534745,3508.2278888716733,126994.46888480666,6353.511460554371,925863.7336606332,0.0645634828091684,0.0002731311258445,-1.1684453e-05,0.011577978,144.23076923076923,-56.769245,137.61612,-49.203636,50.913364,-0.82195455,26.73551,-5.1640053,13.438343,0.9604876,12.291478,-4.9361796,9.946212,-1.9668885,-1.9578028,-5.4009495,1.4910958,-7.268684,-0.03484813,-4.6926103,-2.2539976,665.62616,140.72145,134.0974,96.47751,114.457344,57.571487,63.754185,73.04258,54.61932,49.275272,55.536232,63.884403,58.554787,63.124382,39.202652,39.682476,43.306023,44.408367,46.234707,33.526325,rock
vHwV3Yu3.19,0.6184228,0.054898705,0.26427287,0.00090012304,3726.239907274554,113344.92392909658,4387.377944611474,54882.66792964538,8358.492137526653,487122.364252214,0.0432883712020255,0.0001545521967161,9.2154456e-05,0.00841733,117.1875,-44.38905,126.23743,-27.879282,37.969418,-21.57051,33.115944,-4.0709457,18.557896,-0.9915149,18.510891,-5.334616,18.349197,-2.7736301,12.288594,-0.70709556,11.684443,-5.4359374,10.597814,-4.399946,6.6470814,480.9067,78.30986,169.1243,84.19544,68.41676,42.21861,23.637455,19.732393,20.270287,17.670313,18.667547,16.806961,22.329393,15.811726,18.025549,19.063246,22.048649,18.827345,22.67851,16.821543,gabber
VS7mxshe.22,0.38021743,0.08031049,0.06063677,0.00051521434,1496.4338686309657,938824.898103024,2272.765715939396,1095263.5497003712,2949.9766791044776,5441966.997265638,0.0271428154984008,0.0004502103160058,6.377853e-06,0.00030375866,130.8139534883721,-309.96515,198.67207,10.177894,21.88936,-0.4334173,19.92793,-14.242309,6.061612,1.2368034,-10.790125,-0.16579348,-2.1873553,-10.65061,-4.8899627,-2.0010192,-6.2293015,-3.460999,-3.9364867,0.9041158,-3.2482991,5351.2397,1138.0355,813.62177,659.25635,355.04263,170.32814,188.62607,81.52898,46.153233,81.77359,47.22699,56.481983,41.182194,55.79584,34.36468,26.541937,41.659607,61.894073,58.243237,103.914795,pop
0BayDLGw.17,0.43939206,0.08135974,0.21341363,0.025216969,3165.9682753447864,1792858.2531337575,3759.195464044752,576821.1224723833,7022.10487739872,8258143.619489471,0.0601533348880597,0.0023424484802378,-0.00012689472,0.0054878024,140.625,-118.89272,137.90341,-14.085771,40.263126,-14.547703,21.174263,-7.664521,16.236963,-1.2211089,1.0419607,6.1571627,-3.405205,-6.2270246,-0.86412144,-2.958693,8.759143,-0.43787974,0.11051007,2.4740102,2.1649284,2598.2495,874.42255,316.89896,191.22571,297.79666,185.98024,280.8797,112.52055,128.80298,108.02519,95.19155,102.31368,51.415726,77.18539,47.542053,48.654884,28.443958,32.5132,55.97959,42.552773,techno
Ny9msR47.29,0.43544948,0.097545154,0.17488264,0.014857132,3987.78561576188,2386137.7588965828,3573.414929710098,270135.1114945943,7826.825692963753,5162511.377749386,0.0969711986940298,0.0052103695512686,-0.00013601042,0.010798904,108.17307692307692,-146.18903,97.60014,-46.1744,47.896378,-13.518338,30.141212,-9.935992,4.566657,-0.79506004,8.093219,3.2599907,-10.11351,-3.4513304,1.7143899,8.096569,0.9175144,9.934179,-3.2784328,7.973928,-1.1599077,3868.5984,1475.463,585.2957,656.8608,577.6462,357.15112,190.93187,238.60631,198.23494,127.424095,135.4623,130.4206,130.91966,108.68088,99.633095,98.88547,85.714195,90.27995,61.92647,69.875854,hiphop
1OM1qZF7.13,0.41052863,0.09629944,0.17526957,0.010088659,2534.4390971012604,1850202.4874860635,3383.556093546324,691117.363912512,5417.460687633262,9052230.902180884,0.0418308152318763,0.0017578961620387,-0.0003615431,0.008324037,98.6842105263158,-174.3706,139.81561,4.014943,36.883812,-15.942149,16.311838,-12.619584,-6.362104,-7.122629,7.768662,-6.2500343,-3.2860055,4.441796,-9.406819,-1.0697677,1.1395249,0.85547686,-5.659713,-2.1315472,-4.523794,3972.5647,1227.0955,927.041,476.02008,446.4876,259.91107,240.64178,239.3613,149.1132,73.9323,153.88562,79.59931,111.31828,93.70907,87.67656,100.20809,75.36007,78.50287,122.92606,78.86199,reggaeton
RUZjSh4S.12,0.5159049,0.091911785,0.09372904,0.0049730493,2537.9626181692406,1507484.9671025504,2661.126576304848,441157.3531569411,5045.009328358209,5088102.133774922,0.0544990588352878,0.0020620965993844,1.7699581e-06,0.0049143103,96.98275862068964,-233.26315,143.88852,-39.09808,42.44237,9.290436,14.542148,-4.2156653,-11.212018,-2.3218703,-12.355473,-2.0950065,-5.8334427,-2.5841963,-1.5902478,-3.4314537,2.179493,-0.98208475,-2.5944247,2.5809338,-2.235774,3525.0618,875.3565,935.9827,788.88074,614.87305,295.28525,192.2942,189.83643,124.13327,95.68757,146.16504,88.1588,113.90746,108.212395,88.57526,77.653915,74.67454,71.685,54.732048,41.0423,hiphop
p3R14Q2e.21,0.60205483,0.0636281,0.41381308,0.019797485,3682.127063436241,490748.1021146349,4480.633301424211,78846.42955061742,8714.652185501067,1240613.7258067906,0.0412613272921108,0.0005198873412139,5.2251944e-05,0.027436364,133.92857142857142,-38.60383,119.3662,-13.157185,47.426273,-18.455133,28.639408,-7.9487348,18.538525,1.2548907,9.752858,1.4795758,18.480494,0.35667193,9.911129,-0.8664396,10.482554,-3.4087117,8.882315,-4.174055,3.1234782,691.50745,174.84204,94.82295,39.268665,37.3091,31.283062,39.665565,29.892643,34.260895,15.687389,24.40832,23.743883,32.916824,21.814383,18.124796,20.138556,20.251545,22.728432,25.568096,17.364891,gabber
kck6LRS4.49,0.37729037,0.08283371,0.27699453,0.0015564837,3888.082392043321,235304.07676303244,4349.031317459076,104254.2009878752,8385.977478678038,1351576.6887501862,0.0816325043310234,0.000334866890916,0.000105838844,0.009587927,119.6808510638298,-23.270945,122.815506,-42.61071,24.976063,-14.900618,31.593128,-16.32592,17.340075,-10.816761,13.649274,-7.3731656,23.310001,-4.4098825,12.454591,-6.192485,16.692093,-4.7829432,6.626919,-8.848353,3.5352,215.41039,120.98821,99.96857,83.87855,91.356705,48.28026,46.72609,68.211136,33.903973,67.22725,53.746975,40.42025,37.57417,44.728195,32.003487,29.089218,46.024746,50.90567,58.40829,47.268864,pop
YZd5xRkn.22,0.4317169,0.089889176,0.3072032,0.006160254,2651.8091119810474,1056553.541132657,3747.535841323735,414862.824497257,6362.756529850746,6702764.662795514,0.0371583072361407,0.0005551616215139,-0.0007502934,0.009667189,98.6842105263158,-101.26931,143.2015,-3.9245434,52.422295,-12.857911,33.049343,-14.868841,10.273585,6.7626195,14.781852,3.161474,6.5187483,0.5114361,-0.7749997,-3.2329092,3.8375103,2.7762828,-2.548431,2.0598922,2.1363955,1774.8541,581.84076,357.52,263.85352,188.79428,102.10485,143.75484,101.496735,82.04148,70.628746,117.32841,76.03995,54.925728,65.86828,43.38925,45.52059,66.81485,54.70012,53.588333,40.087723,pop
gZDRCTIU.0,0.63099366,0.07758277,0.17234473,0.021727651,2188.2029739880927,7006736.945721645,2676.009034650053,2949811.219564381,4360.924173773988,25141784.35025219,0.0485345315831556,0.0087499010736918,-0.00038502493,0.010913893,78.125,-250.90118,125.13931,36.32495,40.507572,4.9853106,13.660714,-1.0395299,7.406125,6.642791,9.713647,3.136042,5.178834,2.9701269,1.9016645,1.3533367,3.962998,2.0776448,3.3769457,1.6335702,2.0387444,21670.75,2563.0667,2683.566,423.89835,792.94867,236.2829,98.529015,119.53138,61.89897,75.92634,110.08652,36.84682,54.983116,37.995995,44.976463,41.48161,31.030146,27.784307,32.242905,46.45248,hiphop
eizDdS8u.35,0.4459692,0.07468768,0.5071502,0.0017808634,4719.752340430847,399402.9654736069,5187.709447621239,84273.60065857838,10735.524386993604,1672505.5033948135,0.0701396755063965,0.0004221743587759,3.575468e-05,0.024038773,148.02631578947367,42.306942,104.96378,-13.961995,31.918856,-15.735772,14.684193,-13.3143215,15.855796,-0.025482504,26.511497,4.104132,17.493975,-3.0146005,14.118008,-5.2730055,3.4648323,-10.43898,6.5738807,-2.4663627,6.214377,683.0925,165.02785,31.99056,32.0298,43.899487,36.947403,49.498234,32.294476,40.11862,20.245728,28.302849,25.356901,23.562717,19.113865,29.588377,32.590668,23.53107,23.029072,20.618637,17.975954,hardstyle
7kdvDUwj.75,0.7616752,0.038157705,0.37425873,0.0032551594,878.9220100072993,193501.50654758577,1639.1902272193668,149710.9670564419,1835.4710820895525,843648.0138142741,0.0075282765858208,2.375649976437473e-05,-0.00010840021,0.007594628,133.92857142857142,-187.99156,221.26376,-14.940062,2.4080265,35.82889,17.327024,10.324653,10.419539,6.9010243,15.816882,10.098422,1.8167896,8.587014,4.6971736,0.1824695,6.5937247,6.6337132,0.5470595,4.8108873,3.7050562,2438.96,215.53658,355.31662,206.23824,288.0224,65.195786,49.967403,20.786484,34.38559,59.811596,25.40381,23.236353,40.959003,19.300552,16.445606,41.030663,23.469608,17.249554,21.121845,15.804544,techno
gxxHtiY3.42,0.45237657,0.091198824,0.24794032,0.009816343,3064.790410485469,681571.905319448,3491.925164031125,507771.9593261042,6451.209355010661,4316655.179959459,0.059491188033049,0.0005794556077024,4.0638446e-07,0.021504119,104.16666666666669,-81.16153,141.56499,-42.781235,35.79393,-20.172127,15.6423855,-8.302054,16.320234,5.0326676,3.2857304,-4.638372,1.889942,3.1410055,5.608357,-2.1622868,5.770713,-4.2725735,0.8836156,-0.29633918,0.97488505,2193.987,584.36395,561.3413,471.49954,166.1134,236.57913,78.34313,112.46125,92.45922,93.554,73.142555,60.36459,78.33169,46.215767,47.32985,42.719532,40.53678,44.07866,49.943195,48.109493,hiphop
SJyL1C3t.28,0.6034842,0.06231248,0.3055176,0.02168032,1666.252499303013,1334906.561882503,2636.227567979376,1117599.4741053735,3306.436567164179,9493869.869993469,0.0239247401385927,0.0007907988409334,0.0007832797,0.024532288,83.95522388059702,-165.05075,180.07849,16.766924,12.369378,-21.048374,24.259012,-0.07406766,1.4860753,2.8559039,4.313151,-2.8984084,-8.372711,3.9991443,-0.13103545,4.5001035,4.28466,-2.4730563,-1.2665937,-0.6436229,1.324425,3285.1675,1035.7861,756.7571,509.2085,471.37793,255.84453,184.48724,122.6862,180.6634,107.018776,98.761536,85.46054,56.336693,80.11832,65.057495,64.076195,49.02302,46.66929,40.58726,47.8594,reggae
r6KizToT.25,0.45485273,0.083152,0.16805919,0.0024825449,3344.7386601441503,866345.8593336423,3453.7056894798966,184225.7242433274,7246.685101279318,2485232.4284990435,0.0805601595815565,0.0015242958492007,-7.6125643e-06,0.003457721,133.92857142857142,-118.76711,150.89626,-34.366478,75.892525,-36.568047,29.159935,-5.793189,4.9550714,0.78305113,4.9964175,-4.1794505,-1.1834604,6.7409077,-2.7111835,-5.955453,0.14946847,3.200534,-2.7971551,4.9683886,-1.778193,1235.9718,644.5425,229.82971,406.29803,341.99844,246.11331,173.92667,183.77126,94.43744,165.99416,74.53543,68.19314,88.30804,54.604694,66.05471,133.29791,54.97213,53.3899,47.153526,50.07068,hardstyle
tr4c8iQ4.10,0.3972653,0.08736777,0.27507457,0.010063374,3609.063445215733,804450.5668072909,3907.923497911685,181005.1382269124,7640.175239872068,2575805.3316394016,0.0746206190031982,0.0013096786568671,-8.5131294e-05,0.011198299,119.6808510638298,-60.959976,127.68424,-31.253935,49.99107,-24.73278,22.407074,-15.751474,14.487569,-6.988257,3.7370267,-7.5049233,3.9528232,-3.5215023,4.9962707,-0.3564854,5.519469,-3.6232705,3.0164201,-4.7021422,-2.4891036,1713.711,315.96768,254.88426,177.09251,289.48242,167.09756,212.85059,139.80782,93.6615,68.49263,111.456375,160.89552,84.43274,80.46917,55.749905,44.72592,55.107357,66.58658,59.337578,76.947426,pop
rOLxuiZl.16,0.40604556,0.0931231,0.070015825,0.0013189393,2627.884970742572,1596556.4949933528,3253.21774460335,443692.6984746352,5035.514392324094,8700570.147014342,0.0562377148853944,0.0020503721578355,-2.3834423e-06,0.0018866581,110.29411764705884,-245.89175,161.16943,-11.0708885,39.97086,-30.115963,31.50941,-13.031171,-7.8948307,-4.519255,6.6618233,5.391077,13.420436,-2.3017464,2.1620798,-3.1399012,-4.463818,-11.935619,-1.4822794,0.21554208,6.4491415,8072.063,1527.1438,557.20447,871.23126,176.84538,203.30016,147.41603,391.63126,257.18335,70.75988,156.39514,79.28286,207.5416,55.460922,86.46027,60.93956,34.42252,52.124172,55.29528,33.962112,gabber
0EyZQbcm.39,0.67384887,0.062543236,0.37868986,0.026561413,3728.547095940795,2291597.945142839,3841.985222187684,1178988.3683193952,7985.04131130064,8950546.764184901,0.0577931353278251,0.0013150294972611,-1.844069e-05,0.021259181,137.1951219512195,-80.86761,106.55041,-39.392914,44.348698,-12.53027,30.484438,-7.0581226,16.508036,2.301485,8.862903,12.124275,3.6684191,3.6839063,2.2962706,3.5176926,5.791491,4.008006,7.3722525,4.911049,5.316402,4826.7275,2184.0066,815.6727,1168.0514,148.40451,591.5547,159.14978,382.3624,78.21701,211.17479,176.3429,188.97289,133.54892,84.768654,64.96817,76.89484,66.01454,44.911934,44.809036,42.796833,techno
pXvNQntx.42,0.7208336,0.039736293,0.20694585,0.0040016375,4353.149468580282,1372602.0592902638,4304.332425409539,300051.10056806274,8683.168976545841,3096372.541876032,0.074611249000533,0.0019407597447721,-0.0002007402,0.004858253,175.78125,-98.51556,89.128845,-35.55455,69.31607,3.9414296,30.012768,0.519695,20.523119,2.8620007,17.48839,-0.9126514,14.909305,-0.4206345,8.332659,-2.2904708,8.534023,-4.059516,8.763047,-1.0730627,4.7972717,2359.831,757.08325,122.63829,81.989395,85.43278,41.905975,50.90661,46.235435,40.644413,37.01295,51.649944,50.553837,67.68512,58.020546,56.197014,49.799564,41.194286,40.39523,25.235474,21.451595,gabber
LXy8vCZM.43,0.40286857,0.09533898,0.13324466,0.0030839688,2944.0544375415648,1417906.831674856,3153.261870550512,890010.6602857173,5837.536647121535,6982284.4938012455,0.0650652985074626,0.001472648428432,-9.0621914e-05,0.005178833,130.8139534883721,-156.34119,151.90056,-51.030083,30.907185,-10.498838,22.119434,-10.35088,5.4966054,0.55890054,3.8600216,2.5617902,6.8386297,-2.8580065,4.6668887,-0.6270425,-0.50479627,-4.288752,-0.45883757,0.14173782,1.4584204,3558.9475,1413.9147,788.8113,302.49426,365.70328,319.82376,241.41602,100.061584,146.19342,134.16388,84.253265,99.983,64.04399,81.43545,72.05693,51.62685,45.4459,63.56414,52.30994,29.685219,hiphop
EQIX8Waz.2,0.36015725,0.07465933,0.20628425,0.0016864818,3306.1874282200747,556960.7449250044,3573.837231591777,285672.8492066475,6887.17683901919,2825993.797777469,0.0751099413646055,0.000560832513224,-2.4662027e-05,0.0051263697,119.6808510638298,-60.21079,150.36804,-51.707474,48.262054,-27.871843,22.471674,-23.150911,7.2878313,-11.987153,2.3854277,-9.312921,0.7573548,-2.677139,-1.3001807,2.5546365,1.0474602,2.6522105,0.59977126,-0.4621837,-0.84740514,1258.3846,416.84433,164.89249,244.3747,75.70395,101.64194,39.92105,65.639175,20.147219,53.142933,48.597427,45.956608,73.41047,56.143833,71.99447,63.164352,70.93308,64.457954,57.48924,48.965126,hardstyle
vx4UfDEq.31,0.5542218,0.08627231,0.19023792,0.012088766,3261.146925413478,3745210.0255853706,4459.101467834495,1903520.1657001125,7797.491337953092,24489171.67107535,0.0424190431769722,0.0021777679558375,-6.56555e-05,0.0032011988,156.25,-199.06526,114.12446,15.324059,27.455929,5.8352237,21.17534,-3.496692,19.870682,-0.7656284,10.9972725,1.183259,12.165261,7.376156,9.215353,2.1558857,7.9677463,-2.7987666,1.6957412,-1.0374889,1.2297137,7654.7773,835.5241,599.25586,483.67447,484.40945,289.56894,336.44376,193.22948,202.36,139.97005,163.16803,152.31244,130.69107,99.24302,96.88145,75.487015,83.38942,55.953552,72.327736,53.438805,reggae
FOgSegx2.16,0.41481912,0.10055754,0.13879544,0.0040708007,4280.310889182297,2167156.291062943,3847.726609113764,765583.1028839652,8525.852878464819,8492215.11165083,0.1077925106609808,0.0041800774358672,-6.0613634e-06,0.008255444,114.79591836734694,-127.19189,109.73588,-56.478554,33.406563,-22.893398,32.389492,-24.603727,16.462524,-10.200568,-0.8167667,1.7268295,0.104290865,-2.815108,-2.811955,3.8532546,-0.67353714,5.795202,0.16344938,4.1498866,2.5857818,3748.6316,1801.0826,808.196,707.49475,188.14233,204.53911,171.87904,126.73091,85.77695,213.18411,93.61859,139.52551,95.7545,120.9743,93.11845,115.69695,140.78181,96.1954,94.7082,103.07809,rock
7j6YS81x.2,0.63937235,0.051317334,0.13995953,0.0047870222,1087.8199740964003,158409.71913599412,1635.5860277172044,412684.060690038,2224.863406183369,1069564.1773126118,0.0197696645122601,2.9839018261034144e-05,-0.0001677275,0.0027275793,119.6808510638298,-220.4384,215.78635,-7.472068,29.155582,8.318044,7.796016,1.7863071,4.3087697,3.9445412,-2.410087,1.9166713,0.5549245,3.5153694,-1.0692519,3.14545,0.76864386,0.62874866,0.9951318,-0.14363599,2.9372363,5112.074,249.48668,883.96783,969.47,162.50252,114.90632,77.51446,37.53321,32.441967,32.21947,39.577873,26.329473,37.110607,20.880192,22.477291,18.548893,18.746002,18.829506,18.445463,20.347544,metal
53pPSrO6.20,0.56572825,0.0541458,0.36070985,0.005649472,4675.922878788494,742379.7813764224,4756.93438103029,287868.55135761143,10007.31276652452,2776875.0001331912,0.0811181952958422,0.0014219116636421,-0.00019393791,0.012758795,156.25,3.9763455,105.63757,-30.20403,41.354626,-20.964369,25.06091,-9.946694,19.436592,-7.2400084,13.543101,-7.511262,12.593115,-3.4814532,13.729588,0.79354346,12.982451,-1.781616,8.791003,-4.0891247,2.2459173,563.1029,334.81155,144.45828,115.13709,88.802086,61.27533,44.225296,37.80551,45.786682,39.550045,53.511623,32.93051,69.57162,58.00296,104.89762,51.107494,73.01239,42.780323,42.287266,41.91502,hardstyle
Afr2AYZX.28,0.7083361,0.041783907,0.32474688,0.024074573,2184.602364909708,2003393.2445920296,3112.790863303146,915327.0208467904,5023.970549040511,11226162.168800484,0.0261589652185501,0.0008731868028912,-0.00015455727,0.009701796,117.1875,-162.98114,142.42114,10.173087,57.719925,-10.734912,30.909723,7.473963,5.911385,12.996047,11.334736,10.24825,3.1732013,7.7216206,3.7894478,7.476347,0.3269712,-1.1991895,0.7100693,2.7176747,5.789682,4633.0986,701.52344,502.51605,566.8221,445.10162,134.05984,105.32488,71.75239,97.0598,57.632347,50.36395,49.24292,28.262293,42.840252,52.168644,40.056305,40.55009,37.59116,27.045404,28.209452,house
o2MJLlzQ.68,0.47703752,0.07046671,0.112243325,0.000258637,1684.730607537458,49111.81917267125,2167.0777616330843,15045.478760548884,3495.6356609808104,210683.1613668872,0.0335321162046908,9.57868691039963e-05,1.8600424e-05,0.00075603387,127.8409090909091,-193.2409,206.01863,-56.266716,46.519485,4.383147,12.2055235,-2.1752203,6.699736,-7.324422,-2.6631575,-0.44992784,-10.895629,5.8071933,-2.183124,8.317334,3.3640049,1.6362716,3.055727,-3.2855773,-10.207683,397.2197,35.094536,108.195694,43.580723,29.688742,22.443651,16.114256,15.676734,20.965061,14.647746,18.772001,19.250277,14.365367,21.380978,28.73847,24.420113,17.353909,25.064497,39.17334,27.508217,rock
ZdBFcRCh.35,0.60230976,0.07364749,0.094884105,0.002891637,2227.6283677497395,1592632.6989375723,2542.9142240361016,769203.1144452355,4722.28144989339,6767541.968577134,0.0434861823694029,0.0017440559657439,-4.7937825e-05,0.0014046686,92.21311475409836,-230.56328,161.17467,-33.264038,36.249626,10.356753,12.25903,-6.198583,6.8483768,9.383856,0.13146213,6.1585093,-4.209595,4.555582,0.56926954,2.7601109,4.7793345,3.5128117,5.200411,4.2612915,2.4325886,3323.2483,885.3309,383.2816,646.66327,631.4761,363.61807,120.92226,96.920944,81.18752,80.77488,92.30753,97.76121,71.85074,93.38879,39.541245,53.539463,37.28961,52.751698,41.133034,30.091461,reggae
tZfis2az.3,0.51183295,0.09272964,0.18843217,0.02277944,4384.515670477355,4488167.73692008,4337.444219295388,1207628.4118194948,9032.932436034114,12873839.063107356,0.0874044259728145,0.0072759666887535,-3.4641886e-05,0.00814245,90.7258064516129,-191.88066,94.03808,21.780043,52.130005,-9.684368,39.80654,-6.974531,23.950676,10.123422,-0.2423032,5.8440404,2.5124414,-5.885649,2.023845,-0.5325511,3.8360755,-0.88815105,-2.9424615,-2.909192,0.6028997,5147.7715,1683.5892,898.79504,599.01685,397.46658,205.97754,262.17172,255.54376,140.91934,220.87971,148.60927,140.79918,104.27918,87.437904,72.69582,69.98812,57.000767,35.15057,85.38754,73.056206,reggae
2YgweCcX.15,0.46430945,0.0943489,0.20242491,0.004208323,3536.466682251463,802119.50525044,4452.341553976588,517489.795597943,8254.797441364606,5197451.87294921,0.055179945695629,0.0007925277406395,-1.6959349e-06,0.00834036,133.92857142857142,-92.90856,133.8185,-10.776698,36.12456,-13.445096,28.054333,-11.703431,5.1555505,-10.030263,20.80464,-7.3336234,14.865849,-5.865632,7.966712,-3.2480404,5.9366255,-2.7276156,1.6813151,-3.2634392,5.5598836,1531.6971,521.84216,434.1286,249.0918,146.1841,74.34745,59.012493,79.180984,58.490055,42.978634,77.127945,55.5785,53.80641,43.557556,46.6486,51.452076,42.163338,53.760277,34.63902,34.496872,rock
peQyVy3j.19,0.56322443,0.06824224,0.36764067,0.011636842,2273.9355756728323,922001.7676357433,3099.846134623137,432016.1197587229,5070.945495735607,4840304.561669811,0.0312999733475479,0.0005802971403837,0.00027804388,0.016139539,125.0,-96.36048,153.36858,-21.832085,63.40847,-0.47523457,24.648977,-3.1412365,4.408453,6.363271,0.45813674,0.8915322,5.6841407,1.904462,2.0415826,-0.84537244,-0.535483,0.4743792,2.9513223,4.3534536,5.5790353,2172.5715,831.3357,182.90295,183.57483,213.1194,160.78502,101.64751,67.32958,94.59638,68.054054,64.182106,60.893898,41.157707,39.504005,39.697037,32.810204,33.965237,31.123129,40.50201,55.960613,house
